time,date,ibilist,user,value
16:26:35,2021-06-03,699,6,85
16:26:36,2021-06-03,700,6,85
16:26:37,2021-06-03,703,6,85
16:26:38,2021-06-03,687,6,87
16:26:39,2021-06-03,688,6,87
16:26:40,2021-06-03,685,6,87
16:26:41,2021-06-03,679,6,88
16:26:42,2021-06-03,697,6,86
16:26:43,2021-06-03,693,6,86
16:26:44,2021-06-03,683,6,87
16:26:45,2021-06-03,678,6,88
16:26:46,2021-06-03,693,6,86
16:26:47,2021-06-03,689,6,87
16:26:48,2021-06-03,690,6,86
16:26:49,2021-06-03,671,6,89
16:26:50,2021-06-03,676,6,88
16:26:51,2021-06-03,670,6,89
16:26:52,2021-06-03,673,6,89
16:26:53,2021-06-03,675,6,88
16:26:54,2021-06-03,670,6,89
16:26:55,2021-06-03,662,6,90
16:26:56,2021-06-03,668,6,89
16:26:57,2021-06-03,681,6,88
16:26:58,2021-06-03,677,6,88
16:26:59,2021-06-03,682,6,87
16:27:00,2021-06-03,688,6,87
16:27:01,2021-06-03,679,6,88
16:27:02,2021-06-03,686,6,87
16:27:03,2021-06-03,678,6,88
16:27:04,2021-06-03,663,6,90
16:27:05,2021-06-03,667,6,89
16:27:06,2021-06-03,667,6,89
16:27:07,2021-06-03,652,6,92
16:27:08,2021-06-03,654,6,91
16:27:09,2021-06-03,651,6,92
16:27:10,2021-06-03,656,6,91
16:27:11,2021-06-03,666,6,90
16:27:12,2021-06-03,676,6,88
16:27:13,2021-06-03,677,6,88
16:27:14,2021-06-03,684,6,87
16:27:15,2021-06-03,687,6,87
16:27:16,2021-06-03,691,6,86
16:27:17,2021-06-03,673,6,89
16:27:18,2021-06-03,665,6,90
16:27:19,2021-06-03,652,6,92
16:27:20,2021-06-03,650,6,92
16:27:21,2021-06-03,653,6,91
16:27:22,2021-06-03,652,6,92
16:27:23,2021-06-03,658,6,91
16:27:24,2021-06-03,669,6,89
16:27:25,2021-06-03,673,6,89
16:27:26,2021-06-03,665,6,90
16:27:27,2021-06-03,668,6,89
16:27:28,2021-06-03,687,6,87
16:27:29,2021-06-03,677,6,88
16:27:30,2021-06-03,677,6,88
